player1,player2,similarity
Diego Costa,Cesc Fàbregas,0.8689022521935867
Cesc Fàbregas,Diego Costa,0.8689022521935867
Sergio Ramos,Henrikh Mkhitaryan,0.8689388141282548
Henrikh Mkhitaryan,Sergio Ramos,0.8689388141282548
Thiago Silva,James Rodríguez,0.8689709961590304
James Rodríguez,Thiago Silva,0.8689709961590304
Alexis Sánchez,Iniesta,0.8689770798021356
Iniesta,Alexis Sánchez,0.8689770798021357
Marco Reus,Thomas Müller,0.8689808876752402
Thomas Müller,Marco Reus,0.8689808876752403
Ángel Di María,Thiago Silva,0.8690223498710687
Thiago Silva,Ángel Di María,0.8690223498710687
Henrikh Mkhitaryan,Piqué,0.8690415616834842
Piqué,Henrikh Mkhitaryan,0.8690415616834843
James Rodríguez,Gareth Bale,0.8690589495102305
Gareth Bale,James Rodríguez,0.8690589495102305
Miralem Pjanić,Harry Kane,0.8690620462690566
Harry Kane,Miralem Pjanić,0.8690620462690567
Kevin De Bruyne,Henrikh Mkhitaryan,0.8690739215587988
Henrikh Mkhitaryan,Kevin De Bruyne,0.8690739215587988
Toni Kroos,Henrikh Mkhitaryan,0.8690882468004025
Henrikh Mkhitaryan,Toni Kroos,0.8690882468004025
Luka Modrić,David Silva,0.8690892403768229
David Silva,Luka Modrić,0.8690892403768229
Miralem Pjanić,Mats Hummels,0.8691044989930189
Mats Hummels,Miralem Pjanić,0.8691044989930189
Gareth Bale,Ángel Di María,0.8691103084200617
Ángel Di María,Gareth Bale,0.8691103084200617
Blaise Matuidi,Thiago Silva,0.869120477855415
Thiago Silva,Blaise Matuidi,0.869120477855415
Santi Cazorla,Alexis Sánchez,0.8691987562220147
Alexis Sánchez,Santi Cazorla,0.8691987562220147
Gareth Bale,Blaise Matuidi,0.8692084463364828
Blaise Matuidi,Gareth Bale,0.8692084463364829
Antoine Griezmann,Luis Suárez,0.8692356656141613
Luis Suárez,Antoine Griezmann,0.8692356656141613
Arturo Vidal,Cesc Fàbregas,0.8692956218229275
Cesc Fàbregas,Arturo Vidal,0.8692956218229275
Luka Modrić,Diego Godín,0.8693158805244978
Diego Godín,Luka Modrić,0.8693158805244978
Philipp Lahm,Thomas Müller,0.8693203513714839
Thomas Müller,Philipp Lahm,0.8693203513714839
Cesc Fàbregas,Christian Eriksen,0.8693435837442988
Christian Eriksen,Cesc Fàbregas,0.8693435837442988
Filipe Luís,Sergio Ramos,0.8693546028800769
Sergio Ramos,Filipe Luís,0.8693546028800769
Piqué,Filipe Luís,0.8694573996001925
Filipe Luís,Piqué,0.8694573996001925
Kevin De Bruyne,Filipe Luís,0.8694897749597644
Filipe Luís,Kevin De Bruyne,0.8694897749597644
Toni Kroos,Filipe Luís,0.8695041070560214
Filipe Luís,Toni Kroos,0.8695041070560214
Coutinho,Luka Modrić,0.8695182693510052
Luka Modrić,Coutinho,0.8695182693510052
Willian,Paul Pogba,0.8695451702512684
Paul Pogba,Willian,0.8695451702512684
David Alaba,Diego Costa,0.8695665615733883
Diego Costa,David Alaba,0.8695665615733883
Jordi Alba,Edinson Cavani,0.8696042124371774
Edinson Cavani,Jordi Alba,0.8696042124371774
Cesc Fàbregas,Harry Kane,0.8696811479768117
Harry Kane,Cesc Fàbregas,0.8696811479768117
James Rodríguez,James Rodríguez,0.8696852567642186
Iniesta,Edinson Cavani,0.8696913129003327
Edinson Cavani,Iniesta,0.8696913129003329
Toby Alderweireld,Paul Pogba,0.8696929774661001
Paul Pogba,Toby Alderweireld,0.8696929774661001
Mats Hummels,Cesc Fàbregas,0.8697236309432106
Cesc Fàbregas,Mats Hummels,0.8697236309432107
James Rodríguez,Ángel Di María,0.8697366526870254
Ángel Di María,James Rodríguez,0.8697366526870254
Miralem Pjanić,Alexis Sánchez,0.8697739031214927
Alexis Sánchez,Miralem Pjanić,0.8697739031214927
Henrikh Mkhitaryan,Thiago Silva,0.8697783016046686
Thiago Silva,Henrikh Mkhitaryan,0.8697783016046687
Ángel Di María,Ángel Di María,0.8697880516471848
Thiago,Diego Costa,0.8697930960779027
Diego Costa,Thiago,0.8697930960779027
Thomas Müller,Sergio Ramos,0.8698106498501135
Sergio Ramos,Thomas Müller,0.8698106498501136
Diego Costa,İlkay Gündoğan,0.8698129388453565
İlkay Gündoğan,Diego Costa,0.8698129388453566
Blaise Matuidi,James Rodríguez,0.8698348613287856
James Rodríguez,Blaise Matuidi,0.8698348613287856
Gareth Bale,Henrikh Mkhitaryan,0.8698663366677093
Henrikh Mkhitaryan,Gareth Bale,0.8698663366677093
Ángel Di María,Blaise Matuidi,0.8698862660927963
Blaise Matuidi,Ángel Di María,0.8698862660927963
Santi Cazorla,Edinson Cavani,0.8699131715213767
Edinson Cavani,Santi Cazorla,0.8699131715213767
Piqué,Thomas Müller,0.8699135004954428
Thomas Müller,Piqué,0.8699135004954428
Kevin De Bruyne,Thomas Müller,0.8699458928385154
Thomas Müller,Kevin De Bruyne,0.8699458928385154
David Alaba,Arturo Vidal,0.8699602319490257
Arturo Vidal,David Alaba,0.8699602319490257
Toni Kroos,Thomas Müller,0.8699602324531188
Thomas Müller,Toni Kroos,0.8699602324531188
Blaise Matuidi,Blaise Matuidi,0.8699844916285547
Christian Eriksen,David Alaba,0.8700082305391409
David Alaba,Christian Eriksen,0.8700082305391409
Diego Costa,Marek Hamšik,0.8700339218857869
Marek Hamšik,Diego Costa,0.8700339218857869
Javi Martinez,Luka Modrić,0.8700455927062732
Luka Modrić,Javi Martinez,0.8700455927062732
Jordi Alba,Dimitri Payet,0.8700651993271515
Dimitri Payet,Jordi Alba,0.8700651993271515
Jordi Alba,Claudio Marchisio,0.8700990763181293
Claudio Marchisio,Jordi Alba,0.8700990763181294
Iniesta,Dimitri Payet,0.8701523459632337
Dimitri Payet,Iniesta,0.8701523459632338
Claudio Marchisio,Iniesta,0.8701862263473663
Iniesta,Claudio Marchisio,0.8701862263473663
Thiago,Arturo Vidal,0.8701868690102935
Arturo Vidal,Thiago,0.8701868690102935
Thiago Silva,Filipe Luís,0.8701944920527258
Filipe Luís,Thiago Silva,0.8701944920527258
Arturo Vidal,İlkay Gündoğan,0.8702067207609697
İlkay Gündoğan,Arturo Vidal,0.8702067207609697
Christian Eriksen,Thiago,0.8702348801047268
Thiago,Christian Eriksen,0.8702348801047268
Christian Eriksen,İlkay Gündoğan,0.8702547329506899
İlkay Gündoğan,Christian Eriksen,0.8702547329506899
Willian,Marco Reus,0.8702555813004152
Marco Reus,Willian,0.8702555813004152
Gareth Bale,Filipe Luís,0.870282569240699
Filipe Luís,Gareth Bale,0.8702825692406991
Diego Costa,Marco Verratti,0.8702985942264783
Marco Verratti,Diego Costa,0.8702985942264784
Ivan Rakitić,Diego Costa,0.8703005758772347
Diego Costa,Ivan Rakitić,0.8703005758772347
David Alaba,Harry Kane,0.8703460528525662
Harry Kane,David Alaba,0.8703460528525662
Dimitri Payet,Santi Cazorla,0.8703743221940067
Santi Cazorla,Dimitri Payet,0.8703743221940067
Mats Hummels,David Alaba,0.8703885682988362
David Alaba,Mats Hummels,0.8703885682988362
Cesc Fàbregas,Alexis Sánchez,0.8703935119412484
Alexis Sánchez,Cesc Fàbregas,0.8703935119412484
Toby Alderweireld,Marco Reus,0.8704035092724912
Marco Reus,Toby Alderweireld,0.8704035092724912
Santi Cazorla,Claudio Marchisio,0.8704082112210394
Claudio Marchisio,Santi Cazorla,0.8704082112210395
Arturo Vidal,Marek Hamšik,0.8704278038448935
Marek Hamšik,Arturo Vidal,0.8704278038448935
Marek Hamšik,Christian Eriksen,0.8704758282325002
Christian Eriksen,Marek Hamšik,0.8704758282325002
Edinson Cavani,Miralem Pjanić,0.8704887911478822
Miralem Pjanić,Edinson Cavani,0.8704887911478822
Henrikh Mkhitaryan,James Rodríguez,0.8704932257837606
James Rodríguez,Henrikh Mkhitaryan,0.8704932257837606
Radja Nainggolan,Diego Costa,0.8705287816680699
Diego Costa,Radja Nainggolan,0.8705287816680699
Henrikh Mkhitaryan,Ángel Di María,0.8705446694552363
Ángel Di María,Henrikh Mkhitaryan,0.8705446694552363
Harry Kane,Thiago,0.8705727904256879
Thiago,Harry Kane,0.8705727904256879
İlkay Gündoğan,Harry Kane,0.8705926509804682
Harry Kane,İlkay Gündoğan,0.8705926509804682
Philipp Lahm,Willian,0.8705955429503144
Willian,Philipp Lahm,0.8705955429503144
Thiago,Mats Hummels,0.8706153169478387
Mats Hummels,Thiago,0.8706153169478387
Luis Suárez,Cristiano Ronaldo,0.8706159780982311
Cristiano Ronaldo,Luis Suárez,0.8706159780982312
İlkay Gündoğan,Mats Hummels,0.8706351784727852
Mats Hummels,İlkay Gündoğan,0.8706351784727852
Henrikh Mkhitaryan,Blaise Matuidi,0.8706429693363724
Blaise Matuidi,Henrikh Mkhitaryan,0.8706429693363725
Thomas Müller,Thiago Silva,0.8706509796127254
Thiago Silva,Thomas Müller,0.8706509796127254
Arturo Vidal,Marco Verratti,0.8706925960081083
Marco Verratti,Arturo Vidal,0.8706925960081083
Ivan Rakitić,Arturo Vidal,0.8706945785559982
Arturo Vidal,Ivan Rakitić,0.8706945785559982
Thomas Müller,Gareth Bale,0.8707391030043243
Gareth Bale,Thomas Müller,0.8707391030043244
Christian Eriksen,Marco Verratti,0.8707406350051766
Marco Verratti,Christian Eriksen,0.8707406350051766
Christian Eriksen,Ivan Rakitić,0.8707426176624502
Ivan Rakitić,Christian Eriksen,0.8707426176624503
Philipp Lahm,Toby Alderweireld,0.870743528709825
Toby Alderweireld,Philipp Lahm,0.870743528709825
Harry Kane,Marek Hamšik,0.870813832113098
Marek Hamšik,Harry Kane,0.870813832113098
Mats Hummels,Marek Hamšik,0.8708563704098697
Marek Hamšik,Mats Hummels,0.8708563704098697
James Rodríguez,Filipe Luís,0.8709097583242957
Filipe Luís,James Rodríguez,0.8709097583242957
Radja Nainggolan,Arturo Vidal,0.870922887660212
Arturo Vidal,Radja Nainggolan,0.870922887660212
Miralem Pjanić,Dimitri Payet,0.8709502469628949
Dimitri Payet,Miralem Pjanić,0.8709502469628949
Ángel Di María,Filipe Luís,0.8709612266116586
Filipe Luís,Ángel Di María,0.8709612266116588
Paul Pogba,Jordi Alba,0.870966272462895
Jordi Alba,Paul Pogba,0.870966272462895
Christian Eriksen,Radja Nainggolan,0.8709709393632342
Radja Nainggolan,Christian Eriksen,0.8709709393632342
Claudio Marchisio,Miralem Pjanić,0.870984158414222
Miralem Pjanić,Claudio Marchisio,0.8709841584142222
Paul Pogba,Iniesta,0.8710535093514005
Iniesta,Paul Pogba,0.8710535093514005
David Alaba,Alexis Sánchez,0.871058961446807
Alexis Sánchez,David Alaba,0.871058961446807
Blaise Matuidi,Filipe Luís,0.8710595735294611
Filipe Luís,Blaise Matuidi,0.8710595735294611
Marco Verratti,Harry Kane,0.8710787417096713
Harry Kane,Marco Verratti,0.8710787417096714
Harry Kane,Ivan Rakitić,0.8710807251368065
Ivan Rakitić,Harry Kane,0.8710807251368065
Sergio Ramos,Willian,0.8710865606396355
Willian,Sergio Ramos,0.8710865606396355
Edinson Cavani,Cesc Fàbregas,0.8711089092389839
Cesc Fàbregas,Edinson Cavani,0.8711089092389839
Mats Hummels,Marco Verratti,0.8711212929469851
Marco Verratti,Mats Hummels,0.8711212929469851
Ivan Rakitić,Mats Hummels,0.8711232764710085
Mats Hummels,Ivan Rakitić,0.8711232764710085
Piqué,Willian,0.8711895621548674
Willian,Piqué,0.8711895621548675
Kevin De Bruyne,Willian,0.8712220020137299
Willian,Kevin De Bruyne,0.8712220020137299
Toby Alderweireld,Sergio Ramos,0.8712346298634209
Sergio Ramos,Toby Alderweireld,0.8712346298634209
Toni Kroos,Willian,0.8712363626628757
Willian,Toni Kroos,0.8712363626628757
Santi Cazorla,Paul Pogba,0.871275715469334
Paul Pogba,Santi Cazorla,0.8712757154693341
Alexis Sánchez,Thiago,0.8712858847427961
Thiago,Alexis Sánchez,0.8712858847427961
Henrikh Mkhitaryan,Henrikh Mkhitaryan,0.8713019454357085
İlkay Gündoğan,Alexis Sánchez,0.8713057615655426
Alexis Sánchez,İlkay Gündoğan,0.8713057615655426
Harry Kane,Radja Nainggolan,0.8713091354944128
Radja Nainggolan,Harry Kane,0.8713091354944128
Piqué,Toby Alderweireld,0.8713376488870787
Toby Alderweireld,Piqué,0.8713376488870787
Mats Hummels,Radja Nainggolan,0.8713516979862093
Radja Nainggolan,Mats Hummels,0.8713516979862093
James Rodríguez,Thomas Müller,0.8713666210994432
Thomas Müller,James Rodríguez,0.8713666210994433
Toby Alderweireld,Kevin De Bruyne,0.8713700942601402
Kevin De Bruyne,Toby Alderweireld,0.8713700942601402
Toby Alderweireld,Toni Kroos,0.871384457350341
Toni Kroos,Toby Alderweireld,0.8713844573503411
Ángel Di María,Thomas Müller,0.8714181163860956
Thomas Müller,Ángel Di María,0.8714181163860956
Thomas Müller,Blaise Matuidi,0.8715165148948294
Blaise Matuidi,Thomas Müller,0.8715165148948295
Alexis Sánchez,Marek Hamšik,0.8715271238697074
Marek Hamšik,Alexis Sánchez,0.8715271238697074
Cesc Fàbregas,Dimitri Payet,0.8715706937855114
Dimitri Payet,Cesc Fàbregas,0.8715706937855116
Claudio Marchisio,Cesc Fàbregas,0.8716046293946507
Cesc Fàbregas,Claudio Marchisio,0.8716046293946507
Marco Reus,Jordi Alba,0.8716778445405285
Jordi Alba,Marco Reus,0.8716778445405285
Filipe Luís,Henrikh Mkhitaryan,0.8717188649500204
Henrikh Mkhitaryan,Filipe Luís,0.8717188649500204
Marco Reus,Iniesta,0.871765152700834
Iniesta,Marco Reus,0.871765152700834
Edinson Cavani,David Alaba,0.8717749056934472
David Alaba,Edinson Cavani,0.8717749056934472
Alexis Sánchez,Marco Verratti,0.8717922504562096
Marco Verratti,Alexis Sánchez,0.8717922504562096
Ivan Rakitić,Alexis Sánchez,0.8717942355079884
Alexis Sánchez,Ivan Rakitić,0.8717942355079884
Miralem Pjanić,Paul Pogba,0.8718522366881641
Paul Pogba,Miralem Pjanić,0.8718522366881641
Thiago Silva,Willian,0.8719281230680133
Willian,Thiago Silva,0.8719281230680133
Leonardo Bonucci,Luis Suárez,0.8719589763067618
Luis Suárez,Leonardo Bonucci,0.8719589763067619
Santi Cazorla,Marco Reus,0.8719875403592865
Marco Reus,Santi Cazorla,0.8719875403592865
Thiago,Edinson Cavani,0.8720020155031345
Edinson Cavani,Thiago,0.8720020155031345
Gareth Bale,Willian,0.8720163757263512
Willian,Gareth Bale,0.8720163757263512
Philipp Lahm,Jordi Alba,0.872018361791527
Jordi Alba,Philipp Lahm,0.872018361791527
Edinson Cavani,İlkay Gündoğan,0.8720219086631181
İlkay Gündoğan,Edinson Cavani,0.8720219086631181
Radja Nainggolan,Alexis Sánchez,0.8720228329586555
Alexis Sánchez,Radja Nainggolan,0.8720228329586555
Thiago Silva,Toby Alderweireld,0.872076335342445
Toby Alderweireld,Thiago Silva,0.8720763353424451
Philipp Lahm,Iniesta,0.8721057040583948
Iniesta,Philipp Lahm,0.8721057040583948
Filipe Luís,Filipe Luís,0.8721359839610534
Gareth Bale,Toby Alderweireld,0.8721646030021654
Toby Alderweireld,Gareth Bale,0.8721646030021654
Henrikh Mkhitaryan,Thomas Müller,0.8721761521671892
Thomas Müller,Henrikh Mkhitaryan,0.8721761521671892
Dimitri Payet,David Alaba,0.8722370432921219
David Alaba,Dimitri Payet,0.8722370432921219
Marek Hamšik,Edinson Cavani,0.8722434529102686
Edinson Cavani,Marek Hamšik,0.8722434529102686
David Alaba,Claudio Marchisio,0.8722710048463468
Claudio Marchisio,David Alaba,0.8722710048463468
Santi Cazorla,Philipp Lahm,0.8723281785916424
Philipp Lahm,Santi Cazorla,0.8723281785916424
Luka Modrić,Diego Costa,0.8723528011471708
Diego Costa,Luka Modrić,0.8723528011471708
Thiago,Dimitri Payet,0.8724642734952517
Dimitri Payet,Thiago,0.8724642734952518
Paul Pogba,Cesc Fàbregas,0.8724733260694815
Cesc Fàbregas,Paul Pogba,0.8724733260694815
İlkay Gündoğan,Dimitri Payet,0.8724841772008214
Dimitri Payet,İlkay Gündoğan,0.8724841772008214
Claudio Marchisio,Thiago,0.8724982438969465
Thiago,Claudio Marchisio,0.8724982438969465
Marco Verratti,Edinson Cavani,0.8725087974106694
Edinson Cavani,Marco Verratti,0.8725087974106694
Jordi Alba,Sergio Ramos,0.8725101819536214
Sergio Ramos,Jordi Alba,0.8725101819536214
Ivan Rakitić,Edinson Cavani,0.87251078409401
Edinson Cavani,Ivan Rakitić,0.87251078409401
İlkay Gündoğan,Claudio Marchisio,0.8725181483774898
Claudio Marchisio,İlkay Gündoğan,0.8725181483774899
Marco Reus,Miralem Pjanić,0.8725645325910758
Miralem Pjanić,Marco Reus,0.8725645325910758
Luis Suárez,Eden Hazard,0.8725758154232137
Eden Hazard,Luis Suárez,0.8725758154232137
Filipe Luís,Thomas Müller,0.8725934899909608
Thomas Müller,Filipe Luís,0.8725934899909608
Iniesta,Sergio Ramos,0.8725975734817086
Sergio Ramos,Iniesta,0.8725975734817086
Piqué,Jordi Alba,0.8726133518047674
Jordi Alba,Piqué,0.8726133518047675
Willian,James Rodríguez,0.872644814317337
James Rodríguez,Willian,0.872644814317337
Kevin De Bruyne,Jordi Alba,0.8726458446802606
Jordi Alba,Kevin De Bruyne,0.8726458446802606
Jordi Alba,Toni Kroos,0.8726602287990903
Toni Kroos,Jordi Alba,0.8726602287990903
Willian,Ángel Di María,0.8726963851415696
Ángel Di María,Willian,0.8726963851415696
Piqué,Iniesta,0.8727007536664544
Iniesta,Piqué,0.8727007536664544
Marek Hamšik,Dimitri Payet,0.8727058388910477
Dimitri Payet,Marek Hamšik,0.8727058388910477
Kevin De Bruyne,Iniesta,0.8727332497964677
Iniesta,Kevin De Bruyne,0.8727332497964678
Radja Nainggolan,Edinson Cavani,0.872739569434403
Edinson Cavani,Radja Nainggolan,0.872739569434403
Marek Hamšik,Claudio Marchisio,0.8727398186983694
Claudio Marchisio,Marek Hamšik,0.8727398186983694
Toni Kroos,Iniesta,0.8727476353560257
Iniesta,Toni Kroos,0.8727476353560257
Luka Modrić,Arturo Vidal,0.8727477329098349
Arturo Vidal,Luka Modrić,0.8727477329098349
James Rodríguez,Toby Alderweireld,0.8727931484165353
Toby Alderweireld,James Rodríguez,0.8727931484165353
Blaise Matuidi,Willian,0.8727949279894409
Willian,Blaise Matuidi,0.872794927989441
Christian Eriksen,Luka Modrić,0.8727958852956194
Luka Modrić,Christian Eriksen,0.8727958852956194
Santi Cazorla,Sergio Ramos,0.8728201734910537
Sergio Ramos,Santi Cazorla,0.8728201734910537
Ángel Di María,Toby Alderweireld,0.872844728006891
Toby Alderweireld,Ángel Di María,0.8728447280068911
Miralem Pjanić,Philipp Lahm,0.8729053962229986
Philipp Lahm,Miralem Pjanić,0.8729053962229986
Santi Cazorla,Piqué,0.8729233799971081
Piqué,Santi Cazorla,0.8729233799971081
Blaise Matuidi,Toby Alderweireld,0.872943287605294
Toby Alderweireld,Blaise Matuidi,0.872943287605294
Kevin De Bruyne,Santi Cazorla,0.872955884416898
Santi Cazorla,Kevin De Bruyne,0.872955884416898
Santi Cazorla,Toni Kroos,0.8729702736462183
Toni Kroos,Santi Cazorla,0.8729702736462184
Dimitri Payet,Marco Verratti,0.8729713240535271
Marco Verratti,Dimitri Payet,0.8729713240535271
Ivan Rakitić,Dimitri Payet,0.8729733117900306
Dimitri Payet,Ivan Rakitić,0.8729733117900306
Claudio Marchisio,Marco Verratti,0.8730053141978193
Marco Verratti,Claudio Marchisio,0.8730053141978193
Ivan Rakitić,Claudio Marchisio,0.8730073020117177
Claudio Marchisio,Ivan Rakitić,0.8730073020117177
Thomas Müller,Thomas Müller,0.8730512360198718
Luis Suárez,Sokratis,0.8730512904515825
Sokratis,Luis Suárez,0.8730512904515825
Luka Modrić,Harry Kane,0.8731347900493548
Harry Kane,Luka Modrić,0.8731347900493548
David Alaba,Paul Pogba,0.8731403656733855
Paul Pogba,David Alaba,0.8731403656733856
Luka Modrić,Mats Hummels,0.8731774417223658
Mats Hummels,Luka Modrić,0.8731774417223659
Cesc Fàbregas,Marco Reus,0.8731861293971642
Marco Reus,Cesc Fàbregas,0.8731861293971642
Dimitri Payet,Radja Nainggolan,0.8732022184120838
Radja Nainggolan,Dimitri Payet,0.8732022184120838
Radja Nainggolan,Claudio Marchisio,0.8732362175465139
Claudio Marchisio,Radja Nainggolan,0.8732362175465139
Luis Suárez,Romelu Lukaku,0.8732558592674833
Romelu Lukaku,Luis Suárez,0.8732558592674833
Thiago Silva,Jordi Alba,0.8733531197518697
Jordi Alba,Thiago Silva,0.8733531197518697
Paul Pogba,Thiago,0.8733678312048929
Thiago,Paul Pogba,0.8733678312048929
İlkay Gündoğan,Paul Pogba,0.873387755523509
Paul Pogba,İlkay Gündoğan,0.873387755523509
Miralem Pjanić,Sergio Ramos,0.8733977166743495
Sergio Ramos,Miralem Pjanić,0.8733977166743495
Iniesta,Thiago Silva,0.8734405957094842
Thiago Silva,Iniesta,0.8734405957094842
Gareth Bale,Jordi Alba,0.8734415166419879
Jordi Alba,Gareth Bale,0.8734415166419879
Willian,Henrikh Mkhitaryan,0.8734555328727551
Henrikh Mkhitaryan,Willian,0.8734555328727551
Piqué,Miralem Pjanić,0.8735009914719213
Miralem Pjanić,Piqué,0.8735009914719213
Philipp Lahm,Cesc Fàbregas,0.8735272358532417
Cesc Fàbregas,Philipp Lahm,0.8735272358532417
Iniesta,Gareth Bale,0.8735290014535269
Gareth Bale,Iniesta,0.873529001453527
Miralem Pjanić,Kevin De Bruyne,0.873533517399814
Kevin De Bruyne,Miralem Pjanić,0.873533517399814
Toni Kroos,Miralem Pjanić,0.8735479161504556
Miralem Pjanić,Toni Kroos,0.8735479161504557
Henrikh Mkhitaryan,Toby Alderweireld,0.87360400477969
Toby Alderweireld,Henrikh Mkhitaryan,0.8736040047796901
Paul Pogba,Marek Hamšik,0.8736096467751457
Marek Hamšik,Paul Pogba,0.8736096467751457
Santi Cazorla,Thiago Silva,0.8736634107741554
Thiago Silva,Santi Cazorla,0.8736634107741554
Gareth Bale,Santi Cazorla,0.8737518390705408
Santi Cazorla,Gareth Bale,0.8737518390705408
Alexis Sánchez,Luka Modrić,0.8738499829243229
Luka Modrić,Alexis Sánchez,0.8738499829243229
David Alaba,Marco Reus,0.8738537139667828
Marco Reus,David Alaba,0.8738537139667828
Filipe Luís,Willian,0.8738734828824457
Willian,Filipe Luís,0.8738734828824457
Marco Verratti,Paul Pogba,0.8738754068843164
Paul Pogba,Marco Verratti,0.8738754068843164
Ivan Rakitić,Paul Pogba,0.8738773966793967
Paul Pogba,Ivan Rakitić,0.8738773966793967
Luis Suárez,Franck Ribéry,0.8738778766570393
Franck Ribéry,Luis Suárez,0.8738778766570393
Cesc Fàbregas,Sergio Ramos,0.8740199070234318
Sergio Ramos,Cesc Fàbregas,0.8740199070234318
Filipe Luís,Toby Alderweireld,0.8740220258334493
Toby Alderweireld,Filipe Luís,0.8740220258334495
Jordi Alba,James Rodríguez,0.8740709822934438
James Rodríguez,Jordi Alba,0.8740709822934439
Thiago,Marco Reus,0.8740813653357052
Marco Reus,Thiago,0.8740813653357054
İlkay Gündoğan,Marco Reus,0.8741013059323212
Marco Reus,İlkay Gündoğan,0.8741013059323212
Paul Pogba,Radja Nainggolan,0.8741065403659916
Radja Nainggolan,Paul Pogba,0.8741065403659916
Ángel Di María,Jordi Alba,0.8741226374001438
Jordi Alba,Ángel Di María,0.874122637400144
Piqué,Cesc Fàbregas,0.8741232553918192
Cesc Fàbregas,Piqué,0.8741232553918193
Kevin De Bruyne,Cesc Fàbregas,0.8741558044905059
Cesc Fàbregas,Kevin De Bruyne,0.8741558044905059
James Rodríguez,Iniesta,0.8741585301529179
Iniesta,James Rodríguez,0.8741585301529179
Cesc Fàbregas,Toni Kroos,0.8741702134985176
Toni Kroos,Cesc Fàbregas,0.8741702134985176
Philipp Lahm,David Alaba,0.8741950812119392
David Alaba,Philipp Lahm,0.8741950812119393
Ángel Di María,Iniesta,0.8742101904334472
Iniesta,Ángel Di María,0.8742101904334472
Jordi Alba,Blaise Matuidi,0.874221341297106
Blaise Matuidi,Jordi Alba,0.874221341297106
Miralem Pjanić,Thiago Silva,0.8742415119257012
Thiago Silva,Miralem Pjanić,0.8742415119257012
Iniesta,Blaise Matuidi,0.8743089042166943
Blaise Matuidi,Iniesta,0.8743089042166944
Marek Hamšik,Marco Reus,0.8743233784672336
Marco Reus,Marek Hamšik,0.8743233784672336
Gareth Bale,Miralem Pjanić,0.8743299987348951
Miralem Pjanić,Gareth Bale,0.8743299987348953
Thomas Müller,Willian,0.8743319003714007
Willian,Thomas Müller,0.8743319003714007
Santi Cazorla,James Rodríguez,0.8743815283629687
James Rodríguez,Santi Cazorla,0.8743815283629688
Philipp Lahm,Thiago,0.8744228215119031
Thiago,Philipp Lahm,0.8744228215119031
Santi Cazorla,Ángel Di María,0.8744332018220573
Ángel Di María,Santi Cazorla,0.8744332018220573
İlkay Gündoğan,Philipp Lahm,0.8744427698982284
Philipp Lahm,İlkay Gündoğan,0.8744427698982284
Thomas Müller,Toby Alderweireld,0.874480521245225
Toby Alderweireld,Thomas Müller,0.874480521245225
Blaise Matuidi,Santi Cazorla,0.8745319407872323
Santi Cazorla,Blaise Matuidi,0.8745319407872323
Edinson Cavani,Luka Modrić,0.8745682211784386
Luka Modrić,Edinson Cavani,0.8745682211784386
Arjen Robben,Luis Suárez,0.8745829517940084
Luis Suárez,Arjen Robben,0.8745829517940084
Marco Reus,Marco Verratti,0.8745893557001656
Marco Verratti,Marco Reus,0.8745893557001656
Ivan Rakitić,Marco Reus,0.8745913471208917
Marco Reus,Ivan Rakitić,0.8745913471208917
Marek Hamšik,Philipp Lahm,0.8746649291848343
Philipp Lahm,Marek Hamšik,0.8746649291848344
David Alaba,Sergio Ramos,0.8746881290482951
Sergio Ramos,David Alaba,0.8746881290482951
David Alaba,Piqué,0.8747915564305074
Piqué,David Alaba,0.8747915564305074
Marco Reus,Radja Nainggolan,0.8748206780159402
Radja Nainggolan,Marco Reus,0.8748206780159402
David Alaba,Kevin De Bruyne,0.8748241304142389
Kevin De Bruyne,David Alaba,0.8748241304142389
Toni Kroos,David Alaba,0.8748385504384946
David Alaba,Toni Kroos,0.8748385504384946
Thiago Silva,Cesc Fàbregas,0.8748643033769528
Cesc Fàbregas,Thiago Silva,0.8748643033769528
Henrikh Mkhitaryan,Jordi Alba,0.8748830258104301
Jordi Alba,Henrikh Mkhitaryan,0.8748830258104301
Sergio Ramos,Thiago,0.8749159977942597
Thiago,Sergio Ramos,0.8749159977942598
Marco Verratti,Philipp Lahm,0.8749310103206437
Philipp Lahm,Marco Verratti,0.8749310103206437
Philipp Lahm,Ivan Rakitić,0.8749330025193097
Ivan Rakitić,Philipp Lahm,0.8749330025193097
İlkay Gündoğan,Sergio Ramos,0.8749359574315162
Sergio Ramos,İlkay Gündoğan,0.8749359574315162
Cesc Fàbregas,Gareth Bale,0.8749528532223073
Gareth Bale,Cesc Fàbregas,0.8749528532223073
James Rodríguez,Miralem Pjanić,0.8749601046913388
Miralem Pjanić,James Rodríguez,0.8749601046913388
Henrikh Mkhitaryan,Iniesta,0.874970655005028
Iniesta,Henrikh Mkhitaryan,0.874970655005028
Miralem Pjanić,Ángel Di María,0.8750118123426412
Ángel Di María,Miralem Pjanić,0.8750118123426412
Piqué,Thiago,0.8750194521207818
Thiago,Piqué,0.8750194521207818
Dimitri Payet,Luka Modrić,0.8750318395448001
Luka Modrić,Dimitri Payet,0.8750318395448001
İlkay Gündoğan,Piqué,0.875039414118163
Piqué,İlkay Gündoğan,0.8750394141181631
Kevin De Bruyne,Thiago,0.8750520345905012
